id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight,data_points,footnote,min_year_acquired
309233,2710102,2,,9999,1 slice,61935,7,,,
309235,2710103,1,,9999,1 tablespoon,21000,16,,,
309237,2710103,3,,9999,Quantity not specified,90000,5,,,
309236,2710103,2,,9999,Guideline amount per piece of sushi,64542,2,,,
309238,2710104,1,,9999,1 cup,10205,170,,,
309239,2710104,2,,9999,Quantity not specified,90000,30,,,
309240,2710105,1,,9999,1 cup,10205,245,,,
309241,2710105,2,,9999,Quantity not specified,90000,245,,,
309243,2710106,2,,9999,Quantity not specified,90000,245,,,
309242,2710106,1,,9999,1 cup,10205,245,,,
309244,2710107,1,,9999,1 cup,10205,255,,,
309245,2710107,2,,9999,1 can,60482,525,,,
309247,2710107,4,,9999,Quantity not specified,90000,255,,,
309246,2710107,3,,9999,1 individual container,60868,440,,,
309250,2710108,3,,9999,1 individual container,60868,440,,,
309248,2710108,1,,9999,1 cup,10205,245,,,
309249,2710108,2,,9999,1 can,60482,525,,,
309251,2710108,4,,9999,Quantity not specified,90000,245,,,
309254,2710109,3,,9999,1 individual container,60868,440,,,
309252,2710109,1,,9999,1 cup,10205,255,,,
309255,2710109,4,,9999,Quantity not specified,90000,255,,,
309253,2710109,2,,9999,1 can,60482,525,,,
309257,2710110,2,,9999,Quantity not specified,90000,245,,,
309256,2710110,1,,9999,1 cup,10205,245,,,
309259,2710111,2,,9999,1 can,60482,525,,,
309260,2710111,3,,9999,1 individual container,60868,440,,,
309261,2710111,4,,9999,Quantity not specified,90000,245,,,
309258,2710111,1,,9999,1 cup,10205,245,,,
309263,2710112,2,,9999,1 can,60482,525,,,
309262,2710112,1,,9999,1 cup,10205,245,,,
309264,2710112,3,,9999,1 individual container,60868,440,,,
309265,2710112,4,,9999,Quantity not specified,90000,245,,,
309266,2710113,1,,9999,1 cup,10205,245,,,
309267,2710113,2,,9999,Quantity not specified,90000,245,,,
309270,2710114,3,,9999,1 individual container,60868,440,,,
309268,2710114,1,,9999,1 cup,10205,245,,,
309271,2710114,4,,9999,Quantity not specified,90000,245,,,
309269,2710114,2,,9999,1 can,60482,525,,,
309272,2710115,1,,9999,1 cup,10205,245,,,
309273,2710115,2,,9999,Quantity not specified,90000,245,,,
309275,2710116,2,,9999,1 can,60482,525,,,
309274,2710116,1,,9999,1 cup,10205,245,,,
309277,2710116,4,,9999,Quantity not specified,90000,245,,,
309276,2710116,3,,9999,1 individual container,60868,440,,,
309281,2710117,4,,9999,1 pouch,61781,110,,,
309282,2710117,5,,9999,Quantity not specified,90000,110,,,
309280,2710117,3,,9999,1 tub,62339,110,,,
309278,2710117,1,,9999,1 tablespoon,21000,15,,,
309279,2710117,2,,9999,1 jar,62733,110,,,
309285,2710118,3,,9999,1 tub,62339,70,,,
309287,2710118,5,,9999,Quantity not specified,90000,110,,,
309284,2710118,2,,9999,1 jar,62733,110,,,
309286,2710118,4,,9999,1 pouch,61781,90,,,
309283,2710118,1,,9999,1 tablespoon,21000,15,,,
309290,2710119,3,,9999,1 tub,62339,110,,,
309292,2710119,5,,9999,Quantity not specified,90000,110,,,
309288,2710119,1,,9999,1 tablespoon,21000,15,,,
309289,2710119,2,,9999,1 jar,62733,110,,,
309291,2710119,4,,9999,1 pouch,61781,110,,,
309295,2710120,3,,9999,1 tub,62339,70,,,
309293,2710120,1,,9999,1 tablespoon,21000,15,,,
309297,2710120,5,,9999,Quantity not specified,90000,110,,,
309296,2710120,4,,9999,1 pouch,61781,90,,,
309294,2710120,2,,9999,1 jar,62733,110,,,
309300,2710121,3,,9999,1 tub,62339,110,,,
309301,2710121,4,,9999,1 pouch,61781,110,,,
309302,2710121,5,,9999,Quantity not specified,90000,110,,,
309298,2710121,1,,9999,1 tablespoon,21000,15,,,
309299,2710121,2,,9999,1 jar,62733,110,,,
309307,2710122,5,,9999,Quantity not specified,90000,110,,,
309304,2710122,2,,9999,1 jar,62733,110,,,
309305,2710122,3,,9999,1 tub,62339,70,,,
309303,2710122,1,,9999,1 tablespoon,21000,15,,,
309306,2710122,4,,9999,1 pouch,61781,90,,,
309310,2710123,3,,9999,1 tub,62339,110,,,
309309,2710123,2,,9999,1 jar,62733,110,,,
309308,2710123,1,,9999,1 tablespoon,21000,15,,,
309312,2710123,5,,9999,Quantity not specified,90000,110,,,
309311,2710123,4,,9999,1 pouch,61781,110,,,
309316,2710124,4,,9999,1 pouch,61781,90,,,
309314,2710124,2,,9999,1 jar,62733,110,,,
309313,2710124,1,,9999,1 tablespoon,21000,15,,,
309317,2710124,5,,9999,Quantity not specified,90000,110,,,
309315,2710124,3,,9999,1 tub,62339,70,,,
309319,2710125,2,,9999,1 jar,62733,110,,,
309318,2710125,1,,9999,1 tablespoon,21000,15,,,
309321,2710125,4,,9999,1 pouch,61781,110,,,
309320,2710125,3,,9999,1 tub,62339,110,,,
309322,2710125,5,,9999,Quantity not specified,90000,110,,,
309324,2710126,2,,9999,1 jar,62733,110,,,
309323,2710126,1,,9999,1 tablespoon,21000,15,,,
309326,2710126,4,,9999,1 pouch,61781,90,,,
309325,2710126,3,,9999,1 tub,62339,70,,,
309327,2710126,5,,9999,Quantity not specified,90000,110,,,
309330,2710127,3,,9999,1 tub,62339,110,,,
309332,2710127,5,,9999,Quantity not specified,90000,110,,,
309329,2710127,2,,9999,1 jar,62733,110,,,
309331,2710127,4,,9999,1 pouch,61781,110,,,
309328,2710127,1,,9999,1 tablespoon,21000,15,,,
309335,2710128,3,,9999,1 tub,62339,140,,,
309334,2710128,2,,9999,1 jar,62733,140,,,
309336,2710128,4,,9999,1 pouch,61781,110,,,
309333,2710128,1,,9999,1 tablespoon,21000,15,,,
309337,2710128,5,,9999,Quantity not specified,90000,110,,,
309341,2710129,4,,9999,1 pouch,61781,110,,,
309340,2710129,3,,9999,1 tub,62339,110,,,
309338,2710129,1,,9999,1 tablespoon,21000,15,,,
309342,2710129,5,,9999,Quantity not specified,90000,110,,,
309339,2710129,2,,9999,1 jar,62733,110,,,
309344,2710130,2,,9999,1 jar,62733,110,,,
309343,2710130,1,,9999,1 tablespoon,21000,15,,,
309347,2710130,5,,9999,Quantity not specified,90000,110,,,
309345,2710130,3,,9999,1 tub,62339,110,,,
309346,2710130,4,,9999,1 pouch,61781,110,,,
309351,2710131,4,,9999,1 pouch,61781,90,,,
309348,2710131,1,,9999,1 tablespoon,21000,15,,,
309352,2710131,5,,9999,Quantity not specified,90000,110,,,
309349,2710131,2,,9999,1 jar,62733,110,,,
309350,2710131,3,,9999,1 tub,62339,70,,,
309353,2710132,1,,9999,1 tablespoon,21000,15,,,
309354,2710132,2,,9999,1 jar,62733,110,,,
309356,2710132,4,,9999,1 pouch,61781,110,,,
309357,2710132,5,,9999,Quantity not specified,90000,110,,,
309355,2710132,3,,9999,1 tub,62339,110,,,
309358,2710133,1,,9999,1 tablespoon,21000,15,,,
309359,2710133,2,,9999,1 tray,64758,150,,,
309360,2710133,3,,9999,Quantity not specified,90000,150,,,
309361,2710134,1,,9999,1 tablespoon,21000,15,,,
309362,2710134,2,,9999,1 tray,64758,150,,,
309363,2710134,3,,9999,Quantity not specified,90000,150,,,
309365,2710135,2,,9999,1 tray,64758,150,,,
309366,2710135,3,,9999,Quantity not specified,90000,150,,,
309364,2710135,1,,9999,1 tablespoon,21000,15,,,
309368,2710136,2,,9999,1 tray,64758,150,,,
309367,2710136,1,,9999,1 tablespoon,21000,15,,,
309369,2710136,3,,9999,Quantity not specified,90000,150,,,
309371,2710137,2,,9999,1 tray,64758,150,,,
309370,2710137,1,,9999,1 tablespoon,21000,15,,,
309372,2710137,3,,9999,Quantity not specified,90000,150,,,
309373,2710138,1,,9999,"1 fritter (4"" x 2-1/4"" x 3/4"")",60810,95,,,
309374,2710138,2,,9999,Quantity not specified,90000,95,,,
309376,2710139,2,,9999,1 cup,10205,200,,,
309377,2710139,3,,9999,Quantity not specified,90000,100,,,
309375,2710139,1,,9999,"1 ball (3"" dia)",60339,64,,,
309378,2710140,1,,9999,"1 piece (4"" x 2"" x 2"")",61726,190,,,
309379,2710140,2,,9999,Quantity not specified,90000,190,,,
309381,2710141,2,,9999,Quantity not specified,90000,149,,,
309380,2710141,1,,9999,"1 pastel (5-1/2"" x 2-1/4"" x 1/4"")",61627,149,,,
309384,2710142,3,,9999,Quantity not specified,90000,175,,,
309383,2710142,2,,9999,"1 stuffed cabbage leaf (2"" x 3"" x 1"")",62260,75,,,
309382,2710142,1,,9999,1 cup,10205,234,,,
309386,2710143,2,,9999,Quantity not specified,90000,220,,,
309385,2710143,1,,9999,1 cabbage roll,60462,110,,,
309391,2710144,5,,9999,1 cubic inch,51000,14.3,,,
309387,2710144,1,,9999,"1 moussaka (8"" square)",61490,915,,,
309392,2710144,6,,9999,Quantity not specified,90000,152,,,
309389,2710144,3,,9999,"1 piece (3"" x 2"" x 1"")",61720,86,,,
309388,2710144,2,,9999,"1 moussaka (7"" x 12"")",61489,1228,,,
309390,2710144,4,,9999,1 cup,10205,203,,,
309395,2710145,3,,9999,1 fl oz (NFS),30008,31,,,
309393,2710145,1,,9999,1 fl oz (no ice),30001,31,,,
309398,2710145,6,,9999,Quantity not specified,90000,248,,,
309396,2710145,4,,9999,1 juice box/pouch (6.75 fl oz),64075,209,,,
309397,2710145,5,,9999,1 bottle (12 fl oz),60422,372,,,
309394,2710145,2,,9999,1 fl oz (with ice),30009,23,,,
309404,2710146,6,,9999,Quantity not specified,90000,324,,,
309399,2710146,1,,9999,1 fl oz,30000,27,,,
309403,2710146,5,,9999,1 large,60919,1080,,,
309401,2710146,3,,9999,1 small,62015,540,,,
309400,2710146,2,,9999,1 cup,10205,216,,,
309402,2710146,4,,9999,1 medium,61238,864,,,
309407,2710147,3,,9999,1 small,62015,540,,,
309406,2710147,2,,9999,1 cup,10205,216,,,
309405,2710147,1,,9999,1 fl oz,30000,27,,,
309409,2710147,5,,9999,1 large,60919,1080,,,
309408,2710147,4,,9999,1 medium,61238,864,,,
309410,2710147,6,,9999,Quantity not specified,90000,324,,,
309416,2710148,6,,9999,Quantity not specified,90000,324,,,
309412,2710148,2,,9999,1 cup,10205,216,,,
309411,2710148,1,,9999,1 fl oz,30000,27,,,
309415,2710148,5,,9999,1 large,60919,1080,,,
309414,2710148,4,,9999,1 medium,61238,864,,,
309413,2710148,3,,9999,1 small,62015,540,,,
309421,2710149,5,,9999,1 large,60919,1080,,,
309422,2710149,6,,9999,Quantity not specified,90000,324,,,
309418,2710149,2,,9999,1 cup,10205,216,,,
309420,2710149,4,,9999,1 medium,61238,864,,,
309417,2710149,1,,9999,1 fl oz,30000,27,,,
309419,2710149,3,,9999,1 small,62015,540,,,
309425,2710150,3,,9999,Quantity not specified,90000,248,,,
309423,2710150,1,,9999,1 fl oz,30000,31,,,
309424,2710150,2,,9999,1 cup,10205,248,,,
309426,2710151,1,,9999,1 fl oz,30000,27,,,
309431,2710151,6,,9999,Quantity not specified,90000,324,,,
309427,2710151,2,,9999,1 cup,10205,216,,,
309428,2710151,3,,9999,1 small,62015,540,,,
309430,2710151,5,,9999,1 large,60919,1080,,,
309429,2710151,4,,9999,1 medium,61238,864,,,
309434,2710152,3,,9999,1 small,62015,540,,,
309437,2710152,6,,9999,Quantity not specified,90000,324,,,
309435,2710152,4,,9999,1 medium,61238,864,,,
309433,2710152,2,,9999,1 cup,10205,216,,,
309436,2710152,5,,9999,1 large,60919,1080,,,
309432,2710152,1,,9999,1 fl oz,30000,27,,,
309440,2710153,3,,9999,1 pat,61631,7,,,
309442,2710153,5,,9999,Quantity not specified,90000,14,,,
309438,2710153,1,,9999,1 cup,10205,224,,,
309439,2710153,2,,9999,1 tablespoon,21000,14,,,
309441,2710153,4,,9999,Guideline amount per slice of bread/roll,63484,7,,,
309444,2710154,2,,9999,1 tablespoon,21000,14,,,
309448,2710154,6,,9999,Guideline amount on regular sandwich,64546,14,,,
309445,2710154,3,,9999,1 pat,61631,7,,,
309449,2710154,7,,9999,Guideline amount on large sandwich,64547,28,,,
309446,2710154,4,,9999,1 individual container,60868,5,,,
309450,2710154,8,,9999,Quantity not specified,90000,14,,,
309443,2710154,1,,9999,1 cup,10205,224,,,
309447,2710154,5,,9999,Guideline amount per slice of bread/roll,63484,7,,,
309451,2710155,1,,9999,1 cup,10205,224,,,
309452,2710155,2,,9999,1 tablespoon,21000,14,,,
309454,2710155,4,,9999,1 pat,61631,7,,,
309458,2710155,8,,9999,Quantity not specified,90000,14,,,
309455,2710155,5,,9999,Guideline amount per slice of bread/roll,63484,7,,,
309457,2710155,7,,9999,Guideline amount on large sandwich,64547,28,,,
309453,2710155,3,,9999,1 stick,62239,113,,,
309456,2710155,6,,9999,Guideline amount on regular sandwich,64546,14,,,
309466,2710156,8,,9999,Quantity not specified,90000,14,,,
309463,2710156,5,,9999,Guideline amount per slice of bread/roll,63484,7,,,
309462,2710156,4,,9999,1 individual container,60868,5,,,
309459,2710156,1,,9999,1 cup,10205,224,,,
309464,2710156,6,,9999,Guideline amount on regular sandwich,64546,14,,,
309465,2710156,7,,9999,Guideline amount on large sandwich,64547,28,,,
309460,2710156,2,,9999,1 tablespoon,21000,14,,,
309461,2710156,3,,9999,1 pat,61631,7,,,
309468,2710157,2,,9999,1 tablespoon,21000,14,,,
309472,2710157,6,,9999,Guideline amount on regular sandwich,64546,14,,,
309467,2710157,1,,9999,1 cup,10205,224,,,
309469,2710157,3,,9999,1 pat,61631,7,,,
309473,2710157,7,,9999,Guideline amount on large sandwich,64547,28,,,
309470,2710157,4,,9999,1 individual container,60868,5,,,
309474,2710157,8,,9999,Quantity not specified,90000,14,,,
309471,2710157,5,,9999,Guideline amount per slice of bread/roll,63484,7,,,
309482,2710158,8,,9999,Quantity not specified,90000,14,,,
309476,2710158,2,,9999,1 tablespoon,21000,14,,,
309481,2710158,7,,9999,Guideline amount on large sandwich,64547,28,,,
309479,2710158,5,,9999,Guideline amount per slice of bread/roll,63484,7,,,
309475,2710158,1,,9999,1 cup,10205,224,,,
309480,2710158,6,,9999,Guideline amount on regular sandwich,64546,14,,,
309477,2710158,3,,9999,1 pat,61631,7,,,
309478,2710158,4,,9999,1 individual container,60868,5,,,
309487,2710159,5,,9999,Guideline amount on regular sandwich,64546,14,,,
309485,2710159,3,,9999,1 pat,61631,7,,,
309484,2710159,2,,9999,1 tablespoon,21000,14,,,
309483,2710159,1,,9999,1 cup,10205,224,,,
309488,2710159,6,,9999,Guideline amount on large sandwich,64547,28,,,
309486,2710159,4,,9999,Guideline amount per slice of bread/roll,63484,7,,,
309489,2710159,7,,9999,Quantity not specified,90000,14,,,
309490,2710160,1,,9999,1 cup,10205,224,,,
309493,2710160,4,,9999,Guideline amount per slice of bread/roll,63484,7,,,
309495,2710160,6,,9999,Guideline amount on large sandwich,64547,28,,,
309492,2710160,3,,9999,1 individual container,60868,5,,,
309496,2710160,7,,9999,Quantity not specified,90000,14,,,
309491,2710160,2,,9999,1 tablespoon,21000,14,,,
309494,2710160,5,,9999,Guideline amount on regular sandwich,64546,14,,,
309498,2710161,2,,9999,1 tablespoon,21000,14,,,
309500,2710161,4,,9999,Guideline amount per slice of bread/roll,63484,7,,,
309501,2710161,5,,9999,Guideline amount on regular sandwich,64546,14,,,
309502,2710161,6,,9999,Guideline amount on large sandwich,64547,28,,,
309499,2710161,3,,9999,1 spray,63926,0.25,,,
309497,2710161,1,,9999,1 cup,10205,224,,,
309503,2710161,7,,9999,Quantity not specified,90000,14,,,
309511,2710162,8,,9999,Quantity not specified,90000,14,,,
309509,2710162,6,,9999,Guideline amount on regular sandwich,64546,14,,,
309510,2710162,7,,9999,Guideline amount on large sandwich,64547,28,,,
309506,2710162,3,,9999,1 pat,61631,7,,,
309508,2710162,5,,9999,Guideline amount per slice of bread/roll,63484,7,,,
309507,2710162,4,,9999,1 individual container,60868,5,,,
309505,2710162,2,,9999,1 tablespoon,21000,14,,,
309504,2710162,1,,9999,1 cup,10205,224,,,
309512,2710163,1,,9999,1 cup,10205,100,,,
309513,2710163,2,,9999,1 tablespoon,21000,5,,,
309514,2710163,3,,9999,Quantity not specified,90000,2,,,
309515,2710164,1,,9999,1 cup,10205,224,,,
309516,2710164,2,,9999,1 tablespoon,21000,14,,,
309517,2710164,3,,9999,Quantity not specified,90000,14,,,
309518,2710165,1,,9999,1 cup,10205,192,,,
309519,2710165,2,,9999,1 tablespoon,21000,12,,,
309520,2710165,3,,9999,Quantity not specified,90000,12,,,
309521,2710166,1,,9999,1 cup,10205,192,,,
309523,2710166,3,,9999,Quantity not specified,90000,12,,,
309522,2710166,2,,9999,1 tablespoon,21000,12,,,
309525,2710167,2,,9999,1 tablespoon,21000,12,,,
309526,2710167,3,,9999,Quantity not specified,90000,12,,,
309524,2710167,1,,9999,1 cup,10205,192,,,
309528,2710168,2,,9999,1 tablespoon,21000,14,,,
309529,2710168,3,,9999,Quantity not specified,90000,14,,,
309527,2710168,1,,9999,1 cup,10205,224,,,
309531,2710169,2,,9999,1 dipping-size container,64353,28,,,
309532,2710169,3,,9999,Quantity not specified,90000,32,,,
309530,2710169,1,,9999,1 tablespoon,21000,16,,,
309533,2710170,1,,9999,1 tablespoon,21000,16,,,
309534,2710170,2,,9999,Quantity not specified,90000,32,,,
309535,2710171,1,,9999,1 tablespoon,21000,16,,,
309536,2710171,2,,9999,Quantity not specified,90000,32,,,
309539,2710172,3,,9999,Quantity not specified,90000,10,,,
309538,2710172,2,,9999,1 tablespoon,21000,15,,,
309537,2710172,1,,9999,1 cup,10205,245,,,
309545,2710173,6,,9999,Quantity not specified,90000,28,,,
309541,2710173,2,,9999,1 packet,61573,12,,,
309543,2710173,4,,9999,Guideline amount on regular sandwich,64546,14,,,
309540,2710173,1,,9999,1 tablespoon,21000,14,,,
309544,2710173,5,,9999,Guideline amount on large sandwich,64547,28,,,
309542,2710173,3,,9999,1 dipping-size container,64353,28,,,
309546,2710174,1,,9999,1 tablespoon,21000,16,,,
309548,2710174,3,,9999,Guideline amount on regular sandwich,64546,16,,,
309550,2710174,5,,9999,Quantity not specified,90000,32,,,
309549,2710174,4,,9999,Guideline amount on large sandwich,64547,32,,,
309547,2710174,2,,9999,1 packet,61573,12,,,
309551,2710175,1,,9999,1 tablespoon,21000,16,,,
309552,2710175,2,,9999,Quantity not specified,90000,32,,,
309554,2710176,2,,9999,1 dipping-size container,64353,28,,,
309553,2710176,1,,9999,1 tablespoon,21000,15,,,
309555,2710176,3,,9999,Quantity not specified,90000,15,,,
309557,2710177,2,,9999,1 cup,10205,240,,,
309558,2710177,3,,9999,1 packet,61573,9,,,
309559,2710177,4,,9999,1 dipping-size container,64353,28,,,
309560,2710177,5,,9999,Quantity not specified,90000,60,,,
309556,2710177,1,,9999,1 tablespoon,21000,15,,,
309562,2710178,2,,9999,Quantity not specified,90000,32,,,
309561,2710178,1,,9999,1 tablespoon,21000,16,,,
309563,2710179,1,,9999,1 cup,10205,224,,,
309564,2710179,2,,9999,1 tablespoon,21000,14,,,
309565,2710179,3,,9999,Guideline amount per slice of bread/roll,63484,7,,,
309566,2710179,4,,9999,Quantity not specified,90000,14,,,
309567,2710180,1,,9999,1 cup,10205,224,,,
309569,2710180,3,,9999,Quantity not specified,90000,14,,,
309568,2710180,2,,9999,1 tablespoon,21000,14,,,
309571,2710181,2,,9999,1 tablespoon,21000,14,,,
309570,2710181,1,,9999,1 cup,10205,224,,,
309572,2710181,3,,9999,Quantity not specified,90000,14,,,
309575,2710182,3,,9999,Quantity not specified,90000,14,,,
309573,2710182,1,,9999,1 cup,10205,224,,,
309574,2710182,2,,9999,1 tablespoon,21000,14,,,
309576,2710183,1,,9999,1 cup,10205,224,,,
309577,2710183,2,,9999,1 tablespoon,21000,14,,,
309578,2710183,3,,9999,Quantity not specified,90000,14,,,
309579,2710184,1,,9999,1 cup,10205,224,,,
309581,2710184,3,,9999,Quantity not specified,90000,14,,,
309580,2710184,2,,9999,1 tablespoon,21000,14,,,
309584,2710185,3,,9999,Quantity not specified,90000,14,,,
309582,2710185,1,,9999,1 cup,10205,224,,,
309583,2710185,2,,9999,1 tablespoon,21000,14,,,
309586,2710186,2,,9999,1 tablespoon,21000,14,,,
309585,2710186,1,,9999,1 cup,10205,224,,,
309587,2710186,3,,9999,Quantity not specified,90000,14,,,
309589,2710187,2,,9999,1 tablespoon,21000,14,,,
309590,2710187,3,,9999,Quantity not specified,90000,14,,,
309588,2710187,1,,9999,1 cup,10205,224,,,
309591,2710188,1,,9999,1 cup,10205,224,,,
309592,2710188,2,,9999,1 tablespoon,21000,14,,,
309593,2710188,3,,9999,Quantity not specified,90000,14,,,
309595,2710189,2,,9999,1 tablespoon,21000,14,,,
309594,2710189,1,,9999,1 cup,10205,224,,,
309596,2710189,3,,9999,Quantity not specified,90000,14,,,
309598,2710190,2,,9999,1 tablespoon,21000,14,,,
309599,2710190,3,,9999,Quantity not specified,90000,14,,,
309597,2710190,1,,9999,1 cup,10205,224,,,
309600,2710191,1,,9999,1 cup,10205,224,,,
309602,2710191,3,,9999,Quantity not specified,90000,14,,,
309601,2710191,2,,9999,1 tablespoon,21000,14,,,
309605,2710192,3,,9999,Quantity not specified,90000,14,,,
309603,2710192,1,,9999,1 cup,10205,224,,,
309604,2710192,2,,9999,1 tablespoon,21000,14,,,
309606,2710193,1,,9999,1 cup,10205,224,,,
309607,2710193,2,,9999,1 tablespoon,21000,14,,,
309608,2710193,3,,9999,Quantity not specified,90000,14,,,
309610,2710194,2,,9999,1 tablespoon,21000,14,,,
309611,2710194,3,,9999,Quantity not specified,90000,14,,,
309609,2710194,1,,9999,1 cup,10205,224,,,
309613,2710195,2,,9999,1 tablespoon,21000,15.6,,,
309614,2710195,3,,9999,Quantity not specified,90000,31,,,
309616,2710195,5,,9999,1 dipping-size container,64353,57,,,
309615,2710195,4,,9999,1 packet,61573,44,,,
309612,2710195,1,,9999,1 cup,10205,250,,,
309619,2710196,3,,9999,1 packet,61573,12,,,
309618,2710196,2,,9999,1 tablespoon,21000,14.3,,,
309621,2710196,5,,9999,1 dipping-size container,64353,57,,,
309622,2710196,6,,9999,Guideline amount on regular sandwich,64546,14,,,
309617,2710196,1,,9999,1 cup,10205,237,,,
309620,2710196,4,,9999,Quantity not specified,90000,9,,,
309623,2710196,7,,9999,Guideline amount on large sandwich,64547,28,,,
309624,2710197,1,,9999,1 cup,10205,245,,,
309626,2710197,3,,9999,Quantity not specified,90000,31,,,
309625,2710197,2,,9999,1 tablespoon,21000,15.3,,,
309627,2710197,4,,9999,1 packet,61573,44,,,
309628,2710197,5,,9999,1 dipping-size container,64353,57,,,
309631,2710198,3,,9999,Quantity not specified,90000,30,,,
309630,2710198,2,,9999,1 tablespoon,21000,15,,,
309629,2710198,1,,9999,1 cup,10205,240,,,
309634,2710199,3,,9999,Quantity not specified,90000,29,,,
309632,2710199,1,,9999,1 cup,10205,235,,,
309635,2710199,4,,9999,1 packet,61573,44,,,
309633,2710199,2,,9999,1 tablespoon,21000,14.7,,,
309636,2710199,5,,9999,1 dipping-size container,64353,57,,,
309639,2710200,3,,9999,Quantity not specified,90000,31,,,
309638,2710200,2,,9999,1 tablespoon,21000,15.6,,,
309637,2710200,1,,9999,1 cup,10205,250,,,
309642,2710201,4,,9999,Quantity not specified,90000,31,,,
309643,2710201,5,,9999,1 packet,61573,44,,,
309644,2710201,6,,9999,1 dipping-size container,64353,57,,,
309641,2710201,2,,9999,1 tablespoon,21000,15.6,,,
309640,2710201,1,,9999,1 cup,10205,250,,,
309648,2710202,4,,9999,1 packet,61573,44,,,
309646,2710202,2,,9999,1 tablespoon,21000,15.6,,,
309649,2710202,5,,9999,1 dipping-size container,64353,57,,,
309645,2710202,1,,9999,1 cup,10205,250,,,
309647,2710202,3,,9999,Quantity not specified,90000,31,,,
309653,2710203,4,,9999,1 packet,61573,44,,,
309654,2710203,5,,9999,1 dipping-size container,64353,57,,,
309652,2710203,3,,9999,Quantity not specified,90000,29,,,
309651,2710203,2,,9999,1 tablespoon,21000,14.7,,,
309650,2710203,1,,9999,1 cup,10205,235,,,
309661,2710204,10,,9999,Guideline amount on large sandwich,64547,28,,,
309659,2710204,8,,9999,1 dipping-size container,64353,28,,,
309660,2710204,9,,9999,Guideline amount on regular sandwich,64546,14,,,
309657,2710204,3,,9999,1 packet,61573,12,,,
309655,2710204,1,,9999,1 cup,10205,220,,,
309662,2710204,11,,9999,Guideline amount in salad,64548,28,,,
309656,2710204,2,,9999,1 tablespoon,21000,13.8,,,
309658,2710204,7,,9999,Quantity not specified,90000,9,,,
309668,2710205,6,,9999,Guideline amount on large sandwich,64547,28,,,
309669,2710205,7,,9999,Guideline amount in salad,64548,28,,,
309666,2710205,4,,9999,1 dipping-size container,64353,28,,,
309667,2710205,5,,9999,Guideline amount on regular sandwich,64546,14,,,
309665,2710205,3,,9999,Quantity not specified,90000,9,,,
309664,2710205,2,,9999,1 tablespoon,21000,14.1,,,
309663,2710205,1,,9999,1 cup,10205,225,,,
309672,2710206,3,,9999,Quantity not specified,90000,31,,,
309674,2710206,5,,9999,1 dipping-size container,64353,57,,,
309670,2710206,1,,9999,1 cup,10205,245,,,
309671,2710206,2,,9999,1 tablespoon,21000,15.3,,,
309673,2710206,4,,9999,1 packet,61573,44,,,
309682,2710207,10,,9999,Guideline amount in salad,64548,30,,,
309677,2710207,5,,9999,Quantity not specified,90000,10,,,
309675,2710207,1,,9999,1 cup,10205,235,,,
309676,2710207,2,,9999,1 tablespoon,21000,14.7,,,
309679,2710207,7,,9999,1 dipping-size container,64353,28,,,
309680,2710207,8,,9999,Guideline amount on regular sandwich,64546,15,,,
309681,2710207,9,,9999,Guideline amount on large sandwich,64547,30,,,
309678,2710207,6,,9999,1 packet,61573,12,,,
309684,2710208,2,,9999,1 tablespoon,21000,15.3,,,
309683,2710208,1,,9999,1 cup,10205,245,,,
309685,2710208,3,,9999,Quantity not specified,90000,31,,,
309686,2710209,1,,9999,1 tablespoon,21000,15,,,
309687,2710209,2,,9999,1 cup,10205,240,,,
309689,2710209,4,,9999,Quantity not specified,90000,30,,,
309688,2710209,3,,9999,1 packet,61573,44,,,
309692,2710210,3,,9999,Quantity not specified,90000,29,,,
309690,2710210,1,,9999,1 cup,10205,235,,,
309691,2710210,2,,9999,1 tablespoon,21000,14.7,,,
309694,2710211,2,,9999,1 tablespoon,21000,14.7,,,
309695,2710211,3,,9999,Quantity not specified,90000,29,,,
309693,2710211,1,,9999,1 cup,10205,235,,,
309696,2710211,4,,9999,1 packet,61573,44,,,
309701,2710212,5,,9999,Guideline amount on regular sandwich,64546,15,,,
309699,2710212,3,,9999,1 packet,61573,44,,,
309698,2710212,2,,9999,1 cup,10205,240,,,
309703,2710212,7,,9999,Quantity not specified,90000,30,,,
309697,2710212,1,,9999,1 tablespoon,21000,15,,,
309702,2710212,6,,9999,Guideline amount on large sandwich,64547,30,,,
309700,2710212,4,,9999,1 dipping-size container,64353,70,,,
309707,2710213,4,,9999,1 packet,61573,44,,,
309708,2710213,5,,9999,1 dipping-size container,64353,57,,,
309706,2710213,3,,9999,Quantity not specified,90000,31,,,
309705,2710213,2,,9999,1 tablespoon,21000,15.6,,,
309704,2710213,1,,9999,1 cup,10205,250,,,
309711,2710214,3,,9999,Quantity not specified,90000,31,,,
309709,2710214,1,,9999,1 cup,10205,246,,,
309710,2710214,2,,9999,1 tablespoon,21000,15.4,,,
309714,2710215,3,,9999,Quantity not specified,90000,32,,,
309712,2710215,1,,9999,1 cup,10205,260,,,
309715,2710215,4,,9999,1 packet,61573,44,,,
309713,2710215,2,,9999,1 tablespoon,21000,16.2,,,
309716,2710215,5,,9999,1 dipping-size container,64353,57,,,
309719,2710216,3,,9999,Quantity not specified,90000,31,,,
